date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,84.827922111405,1.7211138813856302,1.4994581690705668,-0.2216557123150633,72.07273416515878,92.3741097255659,77.70721,82.79419912318045
2024-08-01,80.49999999999999,87.70053747063355,1.9643025645616274,1.4178038604015062,-0.5464987041601213,76.54665520500478,93.96815223468951,88.06292,87.80403738678984
2024-09-01,83.60000000000001,81.801359861001,1.502904271044268,1.6287131731606315,0.12580890211636353,67.11040046244676,90.82739400326254,75.92683,80.12355518295266
2024-10-01,85.0,83.03914584714835,1.5883572263257375,1.7345461555802422,0.14618892925450466,68.79239272979272,91.57849944337643,76.93061,81.2945092312728
2024-11-01,78.25,82.89858430145681,1.578410325219225,1.280261875402044,-0.2981484498171809,68.40314507560132,91.56441835463968,78.56768,81.66165089122644
2024-12-01,75.79999999999998,74.01867726208638,1.0469145547111278,1.1417175305504945,0.0948029758393667,55.79413956755945,86.54233737818713,76.61996,74.76162144832952
2025-01-01,82.0,86.09409494864596,1.823066957499728,1.5163041304032774,-0.30676282709645064,73.12590211697264,93.3719347961166,79.68593,84.26388065676296
2025-02-01,86.5,82.01973100307504,1.5176414276196766,1.8573922177895426,0.339750790169866,66.54548478866084,91.27514317001011,79.5299,81.3086203669958
2025-03-01,95.00000000000001,87.34384543362019,1.9316413906836742,2.9442495254241643,1.01260813474049,74.91150660059857,94.10091198429681,88.69565,87.72993067914436
2025-04-01,90.0,92.7834496178546,2.5537634438936636,2.197135693385271,-0.3566277505083928,84.66165593559008,96.76911705682708,87.787735,91.35664230898925
2025-05-01,81.75,79.02890664469311,1.326633679825605,1.4994581690705668,0.17282448924496174,61.62032355814755,89.84300220828872,78.76425,78.95331943065307
2025-06-01,79.66666666666667,81.65061949649032,1.4928113436652422,1.3655530608621196,-0.12725828280312257,65.29526546995456,91.32276416065521,78.74963,80.82208063324484
