date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,86.09450489692671,1.823101197536588,1.4994581690705668,-0.3236430284660212,73.85725835939799,93.13618486876207,85.765724,86.06367190049605
2024-08-01,80.49999999999999,78.5107330385977,1.295647945914741,1.4178038604015062,0.12215591448676522,62.11689808818107,89.05989234988161,81.05167,78.74901872109604
2024-09-01,83.60000000000001,82.54393184271939,1.5535981548508362,1.6287131731606315,0.07511501830979528,67.6169402775603,91.45964641278009,83.62768,82.6455641223581
2024-10-01,85.0,81.48131395759592,1.4815517133218525,1.7345461555802422,0.25299444225838963,65.66149413561145,91.01094663858133,81.743706,81.50592089471293
2024-11-01,78.25,82.02662669373949,1.5181090631645757,1.280261875402044,-0.23784718776253166,66.13179264042022,91.42889878593714,81.19227,81.94838191798834
2024-12-01,75.79999999999998,75.90160794885374,1.1472644300538262,1.1417175305504945,-0.005546899503331648,57.02746669040088,88.20133945161129,82.24557,76.49653632591696
2025-01-01,82.0,82.98915022550086,1.5848117819810386,1.5163041304032774,-0.06850765157776117,66.93947592380256,92.16013931855784,81.19504,82.82090063733084
2025-02-01,86.5,81.92987918795963,1.5115608262576405,1.8573922177895426,0.345831391531902,64.96202057720721,91.72741733404257,81.19227,81.8607072681625
2025-03-01,95.00000000000001,84.7716616164453,1.7167493799157538,2.9442495254241643,1.2275001455084105,69.16788463499174,93.24957687548512,83.07566,84.61261293011692
2025-04-01,90.0,90.99979637163345,2.313509952935723,2.197135693385271,-0.11637425955045222,80.06571572194393,96.21997020080403,82.679306,90.21951180725975
2025-05-01,81.75,82.77564494039838,1.5697635259393614,1.4994581690705668,-0.07030535686879458,65.30566676803257,92.46422401788593,80.8685,82.5967955962443
2025-06-01,79.66666666666667,84.25443060046335,1.677230499676993,1.3655530608621196,-0.3116774388148733,67.39374562522964,93.2677598075222,82.05818,84.04846919342214
