date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,73.86366561342328,1.0388698472705122,1.4994581690705668,0.4605883218000546,47.25163340886784,89.91550326483397,80.76426,80.76421897756612
2024-08-01,80.49999999999999,78.18340474258827,1.276353433671806,1.4178038604015062,0.1414504267297001,62.563576458202114,88.48572834595875,81.739265,81.73924320105165
2024-09-01,83.60000000000001,81.89605464271467,1.5092779022516623,1.6287131731606315,0.11943527090896922,68.15863003964232,90.53037130176605,80.026024,80.0260313838877
2024-10-01,85.0,79.83819339167567,1.3761748789463228,1.7345461555802422,0.3583712766339193,59.314340234116415,91.49389954473153,79.44176,79.44176008405972
2024-11-01,78.25,81.05442230971602,1.4535098283423191,1.280261875402044,-0.17324795294027506,66.05856783586297,90.38906405500305,79.9894,79.9894129026789
2024-12-01,75.79999999999998,74.97105676789792,1.0970426302376541,1.1417175305504945,0.04467490031284038,59.411806698910624,85.97405788656661,79.75996,79.75993022944975
2025-01-01,82.0,73.32205919489044,1.0110006256802626,1.5163041304032774,0.5053035047230148,44.81899049964753,90.29180128747123,78.53079,78.53076390586382
2025-02-01,86.5,78.51890311407674,1.296132250242693,1.8573922177895426,0.5612599675468495,49.6619755774121,93.12416167940465,81.330345,81.33032491282488
2025-03-01,95.00000000000001,78.72821388937963,1.3085856838142276,2.9442495254241643,1.6356638416099367,12.183053398887578,98.99819361693582,84.83787,84.83783348471606
2025-04-01,90.0,82.59035751077926,1.556823387874506,2.197135693385271,0.6403123055107649,52.8611868431771,95.25414362579164,79.95869,79.9587061157923
2025-05-01,81.75,84.04644304819475,1.6616369468643806,1.4994581690705668,-0.16217877779381373,70.74736395378537,91.98464245272615,82.01706,82.0170720340853
2025-06-01,79.66666666666667,86.88819676500275,1.891044607435765,1.3655530608621196,-0.5254915465736454,65.46887569955864,95.86169544854788,80.53024,80.5302801965287
