date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,66.5382730063148,0.6873601525187435,1.4994581690705668,0.8120980165518233,33.76375100586365,88.58083230040079,76.33027,76.33019265561622
2024-08-01,80.49999999999999,72.8479356258365,0.9868980137408198,1.4178038604015062,0.43090584666068643,40.28367598623077,91.4319343303571,78.376114,78.37606762149267
2024-09-01,83.60000000000001,81.91550490445952,1.5105902545791066,1.6287131731606315,0.1181229185815249,52.77085871583705,94.83590295928533,80.29936,80.29937656428544
2024-10-01,85.0,81.19994836339472,1.4630141200628535,1.7345461555802422,0.2715320355173887,51.113119953222586,94.69330886142065,83.22946,83.22944717301368
2024-11-01,78.25,86.62664931469872,1.868280296051593,1.280261875402044,-0.5880184206495489,60.61637305085123,96.46213417031939,80.69845,80.69850200289859
2024-12-01,75.79999999999998,76.8191329092878,1.1980963709021326,1.1417175305504945,-0.05637884035163809,43.60184068952914,93.42365855534258,81.87403,81.87398752470308
2025-01-01,82.0,76.83803499531632,1.1991581120319643,1.5163041304032774,0.31714601837131307,43.18269337126168,93.54058078419864,81.87403,81.87398768294483
2025-02-01,86.5,76.0449246267498,1.155115468474872,1.8573922177895426,0.7022767493146707,41.66963126823519,93.38082141264613,77.9785,77.97848848958712
2025-03-01,95.00000000000001,76.60373658750112,1.1860398428399126,2.9442495254241643,1.7582096825842517,41.99159722160983,93.67510405011193,82.70803,82.70798535526835
2025-04-01,90.0,80.55822535167071,1.4215171148994883,2.197135693385271,0.7756185784857825,47.374310109988535,95.01852870549791,76.17014,76.17018429340548
2025-05-01,81.75,78.6372534570202,1.30316286758269,1.4994581690705668,0.19629530148787677,44.009637456361666,94.51770632083552,75.03172,75.03175573610461
2025-06-01,79.66666666666667,87.15034269709024,1.914251216573473,1.3655530608621196,-0.5486981557113535,58.74009506766903,96.99855171095847,75.99978,75.99987510045808
