,predicted_mean
2025-07-01,82.70768943084268
2025-08-01,79.97095378775272
2025-09-01,84.27720001330022
2025-10-01,86.56925112990004
2025-11-01,81.41428236037876
2025-12-01,78.47820485073716
2026-01-01,82.50692717236701
2026-02-01,85.73219924679067
2026-03-01,94.88478792450928
2026-04-01,88.89219558095562
2026-05-01,78.23484906189434
2026-06-01,75.86871108223754
2026-07-01,82.70768943084268
2026-08-01,79.97095378775272
2026-09-01,84.27720001330022
2026-10-01,86.56925112990004
2026-11-01,81.41428236037876
2026-12-01,78.47820485073716
2027-01-01,82.50692717236701
2027-02-01,85.73219924679067
2027-03-01,94.88478792450928
2027-04-01,88.89219558095562
2027-05-01,78.23484906189434
2027-06-01,75.86871108223754
2027-07-01,82.70768943084268
2027-08-01,79.97095378775272
2027-09-01,84.27720001330022
2027-10-01,86.56925112990004
2027-11-01,81.41428236037876
2027-12-01,78.47820485073716
2028-01-01,82.50692717236701
2028-02-01,85.73219924679067
2028-03-01,94.88478792450928
2028-04-01,88.89219558095562
2028-05-01,78.23484906189434
2028-06-01,75.86871108223754
2028-07-01,82.70768943084268
2028-08-01,79.97095378775272
2028-09-01,84.27720001330022
2028-10-01,86.56925112990004
2028-11-01,81.41428236037876
2028-12-01,78.47820485073716
2029-01-01,82.50692717236701
2029-02-01,85.73219924679067
2029-03-01,94.88478792450928
2029-04-01,88.89219558095562
2029-05-01,78.23484906189434
2029-06-01,75.86871108223754
2029-07-01,82.70768943084268
2029-08-01,79.97095378775272
2029-09-01,84.27720001330022
2029-10-01,86.56925112990004
2029-11-01,81.41428236037876
2029-12-01,78.47820485073716
2030-01-01,82.50692717236701
2030-02-01,85.73219924679067
2030-03-01,94.88478792450928
2030-04-01,88.89219558095562
2030-05-01,78.23484906189434
2030-06-01,75.86871108223754
