date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,79.09502390474992,1.330627551149115,1.4994581690705668,0.16883061792145182,54.02637137561959,92.41400667997252,78.178764,78.72154130886909
2024-08-01,80.49999999999999,78.29007737363077,1.2826181613965273,1.4178038604015062,0.1351856990049789,52.031859650022675,92.30152094460495,79.575066,78.81386331078687
2024-09-01,83.60000000000001,83.09800387877206,1.5925418232755615,1.6287131731606315,0.03617134988506998,58.90425556784763,94.40251477001561,80.5368,82.05401407187574
2024-10-01,85.0,79.05445302393925,1.3281757325979378,1.7345461555802422,0.4063704229823044,51.6286558677442,93.03006092966713,79.614296,79.28265376357413
2024-11-01,78.25,79.07773673734906,1.3295824089547277,1.280261875402044,-0.04932053355268362,50.920543783065376,93.2294201326883,79.614296,79.29644663700681
2024-12-01,75.79999999999998,74.10170453809577,1.0512362640333854,1.1417175305504945,0.09048126651710908,43.27581925066986,91.47591464198155,79.26229,76.20524809531466
2025-01-01,82.0,76.9545568737264,1.205716625450209,1.5163041304032774,0.3105875049530684,46.39184289478947,92.79846579685442,77.21606,77.06114926335489
2025-02-01,86.5,78.30472286127817,1.2834800038304315,1.8573922177895426,0.5739122139591111,47.63477045583295,93.47333713555993,77.159744,77.8380114591899
2025-03-01,95.00000000000001,77.36110253622005,1.2287833050323989,2.9442495254241643,1.7154662203917654,45.59414608165261,93.30425899489146,77.159744,77.27902692425113
2025-04-01,90.0,84.01533467190855,1.6593188366462106,2.197135693385271,0.5378168567390602,55.6521830807939,95.65534041687275,78.43882,81.74225202696397
2025-05-01,81.75,85.72647727353342,1.7926970750836344,1.4994581690705668,-0.29323890601306757,58.27656245032751,96.2727759958996,80.745476,83.69613685659627
2025-06-01,79.66666666666667,89.23960576549098,2.1153710355529767,1.3655530608621196,-0.7498179746908571,65.27121468218324,97.34066049074355,80.461945,85.6616801814973
