date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,76.61864141475822,1.1868716277944706,1.4994581690705668,0.3125865412760962,49.962182654815834,91.49291764647094,81.251915,81.25189103924232
2024-08-01,80.49999999999999,78.42825905832923,1.2907665357436908,1.4178038604015062,0.12703732465781536,51.80929759045138,92.4787958952517,82.56462,82.56459256098482
2024-09-01,83.60000000000001,83.73229240310218,1.63839317376629,1.6287131731606315,-0.009680000605658545,59.646967326114954,94.71598362788974,83.27479,83.2747911087426
2024-10-01,85.0,82.46260859898847,1.547964815713106,1.7345461555802422,0.1865813398671361,56.752409403082375,94.3977367755799,83.08765,83.08764212187691
2024-11-01,78.25,85.67808012129721,1.7887476469778434,1.280261875402044,-0.5084857715757993,61.88290883471645,95.6609057903794,78.51512,78.51516678201973
2024-12-01,75.79999999999998,76.93873250167252,1.2048245802281312,1.1417175305504945,-0.0631070496776367,46.83598205575886,92.66614726763471,80.09081,80.09079065233892
2025-01-01,82.0,75.12139493598268,1.1050703217489752,1.5163041304032774,0.41123380865430215,43.70087325281488,92.1547651319515,77.12719,77.12717966075093
2025-02-01,86.5,77.81518073932948,1.254896075479821,1.8573922177895426,0.6024961423097215,46.75986763444527,93.33743111122378,81.750336,81.7503112575844
2025-03-01,95.00000000000001,77.14983845184263,1.216760496898399,2.9442495254241643,1.7274890285257654,45.17164096669811,93.26038627403572,81.750725,81.75069639069261
2025-04-01,90.0,89.82397145636408,2.1777299383042283,2.197135693385271,0.019405755081042475,67.74115168539582,97.37616739212822,86.91479,86.91480392185946
2025-05-01,81.75,87.87062455891706,1.980164263619245,1.4994581690705668,-0.4807060945486781,62.70121958294033,96.89685515817443,80.51365,80.51369211953873
2025-06-01,79.66666666666667,88.6427365843018,2.0546798434457623,1.3655530608621196,-0.6891267825836427,63.863500292032555,97.18121513582288,78.13858,78.13864331622946
