date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,79.81764537059097,1.3748988919619192,1.4994581690705668,0.12455927710864767,56.8776304834156,92.22315764541828,82.37628,80.77352579118791
2024-08-01,80.49999999999999,81.31884010753585,1.470820970493486,1.4178038604015062,-0.05301711009197985,58.622881007419025,93.04346347119782,77.84576,80.02133105467479
2024-09-01,83.60000000000001,74.6417910093233,1.0795720109205684,1.6287131731606315,0.549141162240063,48.33240700302375,90.25568627951586,77.43216,75.6842457184938
2024-10-01,85.0,79.39290183090024,1.3487374486153827,1.7345461555802422,0.38580870696485947,54.46459615249789,92.54314371773872,78.40953,79.02552473765257
2024-11-01,78.25,81.87959463007036,1.508168166326398,1.280261875402044,-0.22790629092435388,57.82445981400246,93.70808838426892,79.05221,80.82331127976609
2024-12-01,75.79999999999998,76.03690834084361,1.1546754808052608,1.1417175305504945,-0.012957950254766315,48.489975094817396,91.45010984864211,75.17215,75.71384292204405
2025-01-01,82.0,77.57329486077802,1.240939089337926,1.5163041304032774,0.2753650410653514,50.09409538861819,92.26016993826755,77.01209,77.3636365216476
2025-02-01,86.5,79.10336118321803,1.331131830998385,1.8573922177895426,0.5262603867911575,51.80580181193998,93.02239256623007,77.48923,78.5003367930756
2025-03-01,95.00000000000001,78.94907707122984,1.3218238104126285,2.9442495254241643,1.6224257150115358,51.04055032071075,93.10001178103262,78.36489,78.73083247446615
2025-04-01,90.0,87.13528096144972,1.9129070056508712,2.197135693385271,0.2842286877343996,64.83389995684345,96.13699709553288,80.66065,84.71642504655861
2025-05-01,81.75,80.83759913188524,1.4394523083596762,1.4994581690705668,0.060005860710890646,52.93751939543589,94.05555421344025,80.28453,80.63097913974437
2025-06-01,79.66666666666667,87.33063719504813,1.9304471645898837,1.3655530608621196,-0.5648941037277642,64.29782614833607,96.34857812807647,80.225334,84.67616808408712
