,predicted_mean
2025-07-01,76.38430915037898
2025-08-01,78.67396469287205
2025-09-01,83.6993730510013
2025-10-01,82.2464642634649
2025-11-01,80.58039157222728
2025-12-01,76.24310119931265
2026-01-01,79.28734001845937
2026-02-01,81.62843324156196
2026-03-01,85.3269058060238
2026-04-01,83.51942433145143
2026-05-01,78.629616634266
2026-06-01,83.0494304526673
2026-07-01,80.76927954547278
2026-08-01,80.62325773795513
2026-09-01,84.76926390495359
2026-10-01,85.20421280579345
2026-11-01,79.89009334824142
2026-12-01,76.69910450939248
2027-01-01,80.67024712112614
2027-02-01,84.57527645014234
2027-03-01,92.16787785959892
2027-04-01,87.10271066554445
2027-05-01,79.67233804200242
2027-06-01,79.65084435386146
2027-07-01,77.83829891939727
2027-08-01,79.30389351373596
2027-09-01,84.04325300987585
2027-10-01,83.22654340401641
2027-11-01,80.36459885285927
2027-12-01,76.38760766894562
2028-01-01,79.73131470136467
2028-02-01,82.60246924534815
2028-03-01,87.8982698488454
2028-04-01,84.72877847393087
2028-05-01,78.96269108781456
2028-06-01,82.028936208345
2028-07-01,79.87787499970246
2028-08-01,80.21409487502603
2028-09-01,84.54321667480207
2028-10-01,84.60206538355308
2028-11-01,80.04069590291323
2028-12-01,76.60115277560676
2029-01-01,80.37768155952537
2029-02-01,83.97350997785266
2029-03-01,90.99608282759988
2029-04-01,86.38988987192126
2029-05-01,79.45042366700285
2029-06-01,80.42538728186123
2029-07-01,78.49724384822262
2029-08-01,79.59431487020062
2029-09-01,84.20236540901341
2029-10-01,83.67074039817624
2029-11-01,80.26285470032622
2029-12-01,76.45511544844597
2030-01-01,79.93690931011669
2030-02-01,83.04469062500226
2030-03-01,88.96363137342836
2030-04-01,85.26999337798814
2030-05-01,79.11745706777685
2030-06-01,81.53446527914816
