date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,79.8330684937558,1.3758565431107073,1.4994581690705668,0.12360162595985957,63.60843188960671,89.96556622792521,77.0778,78.854039032305
2024-08-01,80.49999999999999,78.104407802929,1.271728279208784,1.4178038604015062,0.14607558119272213,61.41024277826582,88.88408398304982,76.05241,77.37527168157041
2024-09-01,83.60000000000001,83.35732572843557,1.611118272364305,1.6287131731606315,0.01759490079632653,69.32008780418018,91.73775913559447,79.309364,81.91896478722202
2024-10-01,85.0,83.35081863200851,1.6106493188394388,1.7345461555802422,0.12389683674080332,69.2316237144412,91.76212228670892,81.12679,82.56055614129849
2024-11-01,78.25,83.97412129338807,1.6562533479789434,1.280261875402044,-0.37599147257689935,69.10372832118938,92.46780037014001,83.70075,83.87698499585893
2024-12-01,75.79999999999998,77.65937452239677,1.245893595028931,1.1417175305504945,-0.10417606447843641,60.70690856785923,88.66393831712254,79.01764,78.14200661960774
2025-01-01,82.0,75.78960546850595,1.1411509757999585,1.5163041304032774,0.3751531546033189,57.14237695314972,88.0241328206201,81.27687,77.73939470312845
2025-02-01,86.5,84.66742076175957,1.7086975508254578,1.8573922177895426,0.14869466696408473,70.94448986430389,92.58656333549992,81.011086,83.36821743399517
2025-03-01,95.00000000000001,86.81947524241865,1.8850262741335144,2.9442495254241643,1.0592232512906499,67.01741757148302,95.52682253780465,83.40392,85.60582931174842
2025-04-01,90.0,95.13699687095448,2.973466648270617,2.197135693385271,-0.7763309548853461,86.72192657247516,98.32256907534739,85.98123,91.8836822319451
2025-05-01,81.75,89.4836022796586,2.1410357571886607,1.4994581690705668,-0.6415775881180938,75.47096127784424,95.92401378720639,85.03916,87.9043616562678
2025-06-01,79.66666666666667,82.68899721743293,1.5636985786888915,1.3655530608621196,-0.19814551782677192,66.79317166196361,91.89882791641408,81.136795,82.13745487827501
