,predicted_mean
2025-07-01,84.82418764554633
2025-08-01,84.46160268612067
2025-09-01,85.5230127869239
2025-10-01,85.61482673569655
2025-11-01,85.6552722321041
2025-12-01,84.29335566535067
2026-01-01,84.28759614566475
2026-02-01,85.63323475226701
2026-03-01,85.63376825453241
2026-04-01,85.63287548996284
2026-05-01,85.63286802397697
2026-06-01,84.29222354076944
2026-07-01,84.29220653383041
2026-08-01,84.29217480554038
2026-09-01,85.63299575443935
2026-10-01,85.63300062973754
2026-11-01,85.63299901466763
2026-12-01,84.29218394909572
2027-01-01,84.29218435496375
2027-02-01,85.63299874939666
2027-03-01,85.63299866893851
2027-04-01,85.63299865872375
2027-05-01,85.6329986747594
2027-06-01,84.29218438179473
2027-07-01,84.29218437855285
2027-08-01,84.29218437883607
2027-09-01,85.63299867279595
2027-10-01,85.632998672692
2027-11-01,85.63299867260325
2027-12-01,84.29218437923394
2028-01-01,84.29218437924858
2028-02-01,85.63299867263864
2028-03-01,85.63299867263679
2028-04-01,85.63299867263824
2028-05-01,85.63299867263844
2028-06-01,84.29218437924082
2028-07-01,84.29218437924082
2028-08-01,84.2921843792409
2028-09-01,85.63299867263818
2028-10-01,85.63299867263818
2028-11-01,85.63299867263818
2028-12-01,84.29218437924087
2029-01-01,84.29218437924087
2029-02-01,85.63299867263818
2029-03-01,85.63299867263818
2029-04-01,85.63299867263818
2029-05-01,85.63299867263818
2029-06-01,84.29218437924087
2029-07-01,84.29218437924087
2029-08-01,84.29218437924087
2029-09-01,85.63299867263818
2029-10-01,85.63299867263818
2029-11-01,85.63299867263818
2029-12-01,84.29218437924087
2030-01-01,84.29218437924087
2030-02-01,85.63299867263818
2030-03-01,85.63299867263818
2030-04-01,85.63299867263818
2030-05-01,85.63299867263818
2030-06-01,84.29218437924087
