date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,80.44032556724011,1.4140068995102264,1.4994581690705668,0.08545126956034044,59.369809747933324,92.04781909597523,85.05049,83.32083106534314
2024-08-01,80.49999999999999,82.51233839629027,1.5514071952163255,1.4178038604015062,-0.13360333481481934,61.95134622613765,93.18510282202709,82.86186,82.7307241732963
2024-09-01,83.60000000000001,85.18722584237133,1.7493057956708509,1.6287131731606315,-0.1205926225102194,65.85800083638055,94.48945087038919,82.11971,83.27059181638454
2024-10-01,85.0,81.26660124788843,1.4673860889891863,1.7345461555802422,0.26716006659105584,58.597552799465916,93.00565629564107,81.45964,81.38721454347044
2024-11-01,78.25,83.86620166920581,1.6482562887817618,1.280261875402044,-0.3679944133797177,62.2741742457347,94.24313102953694,83.21223,83.45758586213138
2024-12-01,75.79999999999998,74.93929428941686,1.0953507081395586,1.1417175305504945,0.046366822410935926,48.048040556877694,90.62695425401375,78.66564,77.26757588856907
2025-01-01,82.0,76.86553821475293,1.2007040654451302,1.5163041304032774,0.3156000649581472,50.03538962618881,91.68350737631528,77.39472,77.19618126046021
2025-02-01,86.5,80.3852133584616,1.4105080029024293,1.8573922177895426,0.4468842148871133,54.635309272933014,93.30936806909837,81.48213,81.07058537234106
2025-03-01,95.00000000000001,81.97688325486098,1.5147388141663587,2.9442495254241643,1.4295107112578056,56.596648593413626,94.07118772941385,79.7316,80.5739927934759
2025-04-01,90.0,92.26975899474841,2.4794578936280693,2.197135693385271,-0.2823222002427985,76.95679226133271,97.71010604955045,84.28336,87.2797307352777
2025-05-01,81.75,87.84239644154853,1.9775186122422348,1.4994581690705668,-0.47806044317166796,66.37584185360357,96.35691255082753,82.108444,84.2597308703846
2025-06-01,79.66666666666667,89.88675192788655,2.184616561173066,1.3655530608621196,-0.8190635003109463,70.34521534697937,97.08521789914813,81.20015,84.45921992375366
