,predicted_mean
2025-07-01,82.01962646502712
2025-08-01,82.26607353760126
2025-09-01,84.60186847672145
2025-10-01,83.84150686857798
2025-11-01,81.05958224996071
2025-12-01,77.71581597847288
2026-01-01,85.07752026616873
2026-02-01,88.46679550066852
2026-03-01,90.13454315122256
2026-04-01,87.2992799618368
2026-05-01,81.10842160235856
2026-06-01,81.56206841072843
2026-07-01,82.01962646502712
2026-08-01,82.26607353760126
2026-09-01,84.60186847672145
2026-10-01,83.84150686857798
2026-11-01,81.05958224996071
2026-12-01,77.71581597847288
2027-01-01,85.07752026616873
2027-02-01,88.46679550066852
2027-03-01,90.13454315122256
2027-04-01,87.2992799618368
2027-05-01,81.10842160235856
2027-06-01,81.56206841072843
2027-07-01,82.01962646502712
2027-08-01,82.26607353760126
2027-09-01,84.60186847672145
2027-10-01,83.84150686857798
2027-11-01,81.05958224996071
2027-12-01,77.71581597847288
2028-01-01,85.07752026616873
2028-02-01,88.46679550066852
2028-03-01,90.13454315122256
2028-04-01,87.2992799618368
2028-05-01,81.10842160235856
2028-06-01,81.56206841072843
2028-07-01,82.01962646502712
2028-08-01,82.26607353760126
2028-09-01,84.60186847672145
2028-10-01,83.84150686857798
2028-11-01,81.05958224996071
2028-12-01,77.71581597847288
2029-01-01,85.07752026616873
2029-02-01,88.46679550066852
2029-03-01,90.13454315122256
2029-04-01,87.2992799618368
2029-05-01,81.10842160235856
2029-06-01,81.56206841072843
2029-07-01,82.01962646502712
2029-08-01,82.26607353760126
2029-09-01,84.60186847672145
2029-10-01,83.84150686857798
2029-11-01,81.05958224996071
2029-12-01,77.71581597847288
2030-01-01,85.07752026616873
2030-02-01,88.46679550066852
2030-03-01,90.13454315122256
2030-04-01,87.2992799618368
2030-05-01,81.10842160235856
2030-06-01,81.56206841072843
