date,actual,forecast,logit_pred,logit_actual,residuals,garch_lower,garch_upper,xgb_pred,blend_pred
2024-07-01,81.75,78.8406285586067,1.3153109777959255,1.4994581690705668,0.1841471912746413,57.63285693163234,91.07648386579504,77.77091,78.33812046019375
2024-08-01,80.49999999999999,82.40696487552782,1.5441221621370929,1.4178038604015062,-0.12631830173558667,62.47697159031545,92.94677972997384,85.16149,83.70092998609854
2024-09-01,83.60000000000001,85.86339756482543,1.8039311922857617,1.6287131731606315,-0.17521801912513024,67.77907678456125,94.60590956370861,80.35246,83.27459094915676
2024-10-01,85.0,81.94570552989511,1.5126301391925165,1.7345461555802422,0.22191601638772562,60.51408352656215,93.07630913656782,81.05294,81.52632417030232
2024-11-01,78.25,83.74750559493329,1.6395104009336987,1.280261875402044,-0.35924852553165465,62.924946053375415,93.99240423941703,80.89479,82.40741814094194
2024-12-01,75.79999999999998,77.29503729771861,1.2250151262391011,1.1417175305504945,-0.08329759568860662,52.25397370396859,91.37192555220942,76.10431,76.7356822003349
2025-01-01,82.0,79.63181719253768,1.3634031721959798,1.5163041304032774,0.15290095820729754,55.10329784486139,92.56759046344892,79.64378,79.63744032950555
2025-02-01,86.5,81.71471341723628,1.4970949021916709,1.8573922177895426,0.3602973155978717,57.81666425212685,93.57814260122903,81.051544,81.40318645788821
2025-03-01,95.00000000000001,80.67217488777426,1.4288086038247048,2.9442495254241643,1.5154409215994595,55.57981785543512,93.29950884441756,81.05614,80.85254465762716
2025-04-01,90.0,84.79275974552093,1.7183845492211567,2.197135693385271,0.47875114416411413,62.04115615566997,95.00586098099272,80.182304,82.62696127125272
2025-05-01,81.75,84.42816663985467,1.6903849733119904,1.4994581690705668,-0.1909268042414236,60.85650407353885,94.97736158170746,80.17775,82.431498862132
2025-06-01,79.66666666666667,87.78946384792471,1.972571791342061,1.3655530608621196,-0.6070187304799415,66.8597410166131,96.24412424807741,77.195045,82.8126442828202
